,team_red,result_red,ban_0_red,ban_1_red,ban_2_red,ban_3_red,ban_4_red,pick_0_red,pick_1_red,pick_2_red,pick_3_red,pick_4_red,kills_red,towers_red,dragons_red,barons_red,player_0_red,kda_0_red,csM_0_red,dpM_0_red,wpM_0_red,player_1_red,kda_1_red,csM_1_red,dpM_1_red,wpM_1_red,player_2_red,kda_2_red,csM_2_red,dpM_2_red,wpM_2_red,player_3_red,kda_3_red,csM_3_red,dpM_3_red,wpM_3_red,player_4_red,kda_4_red,csM_4_red,dpM_4_red,wpM_4_red,team_blue,result_blue,ban_0_blue,ban_1_blue,ban_2_blue,ban_3_blue,ban_4_blue,pick_0_blue,pick_1_blue,pick_2_blue,pick_3_blue,pick_4_blue,kills_blue,towers_blue,dragons_blue,barons_blue,player_0_blue,kda_0_blue,csM_0_blue,dpM_0_blue,wpM_0_blue,player_1_blue,kda_1_blue,csM_1_blue,dpM_1_blue,wpM_1_blue,player_2_blue,kda_2_blue,csM_2_blue,dpM_2_blue,wpM_2_blue,player_3_blue,kda_3_blue,csM_3_blue,dpM_3_blue,wpM_3_blue,player_4_blue,kda_4_blue,csM_4_blue,dpM_4_blue,wpM_4_blue,match_duration,player_5_red,kda_5_red,csM_5_red,dpM_5_red,wpM_5_red,player_5_blue,kda_5_blue,csM_5_blue,dpM_5_blue,wpM_5_blue
0,Forsaken,WIN,Maokai,Fiora,Jax,Ezreal,Olaf,Graves,Sylas,Varus,Leona,,23,9,4,1,PapiTeero,3.67,9.0,486,0.33,Jaunutis1,17.0,9.4,760,0.76,FENZ1,12.0,7.1,421,0.33,Ruf,3.67,8.9,615,0.40,Gaarfield,14.0,0.9,158,1.62,Exeed Poland,LOSS,Ashe,Caitlyn,KSante,Nautilus,Amumu,Renekton,Sejuani,Azir,Zeri,Lulu,6,1,0,0,Jaqen,0.8,7.4,393,0.10,xeonerr,1.67,4.7,349,0.20,Ribu,0.6,9.1,716,0.26,Damkex,0.67,9.1,484,0.43,Slipper,1.25,0.8,191,1.38,00:30:20,,,,,,,,,,
0,Alior Bank Team,LOSS,Sejuani,Maokai,Ryze,Sylas,Akali,Jax,Wukong,Syndra,Ashe,RenataGlasc,8,1,3,0,Ariana,1.5,6.9,276,0.27,Krazler,3.5,5.9,554,0.27,many,4.0,8.5,465,0.51,svns,2.5,8.5,215,0.27,minemaciek,7.0,1.5,105,1.36,Grypciocraft Esports,WIN,KSante,Elise,Azir,Heimerdinger,Jhin,Fiora,Viego,Viktor,Varus,Leona,8,9,1,1,pr1me,2.0,9.4,590,0.44,behave,7.0,6.8,367,0.31,Frygo,1.0,7.9,568,0.37,Avra,5.0,9.9,409,0.78,ShawiKatami,3.0,1.3,116,1.39,00:29:26,,,,,,,,,,
0,Komil & Friends,LOSS,Fiora,Elise,Sejuani,Zeri,Caitlyn,Jax,Vi,Orianna,MissFortune,Rakan,18,0,2,0,Makony,1.4,7.3,465,0.22,Ketim,2.25,4.3,234,0.31,lee sang,5.5,9.2,556,0.40,MIK0,0.77,6.7,640,0.34,Catra,1.4,1.4,247,1.51,Zero Tenacity,WIN,Zac,Ryze,Varus,Nautilus,Leona,KSante,Graves,Syndra,Ezreal,Ashe,34,10,2,2,Color,5.5,6.2,649,0.43,Ryuzaki,7.67,7.7,708,1.14,SlowQ,2.25,6.9,426,0.52,Noah,5.0,9.0,1152,0.55,Kabbie,6.0,0.9,532,1.85,00:32:28,,,,,,,,,,
0,Goskilla,WIN,Seraphine,Fiora,Karma,Nautilus,Amumu,Garen,Vi,Xerath,Kalista,Ashe,20,11,4,1,Hiro1,3.5,7.9,508,0.38,Savero,7.0,4.8,119,0.24,Roison,15.0,9.5,1099,0.38,Neramin,3.33,8.3,437,0.38,czypsy,14.0,0.3,393,1.75,Team ESCA Gaming,LOSS,Heimerdinger,Maokai,Nami,Gangplank,Jax,KSante,Wukong,Orianna,Varus,Lulu,6,0,0,0,sheru,0.67,6.7,236,0.31,Uciu,2.5,5.9,193,0.21,trilan,0.75,9.0,246,0.28,Mis,0.83,7.6,517,0.28,Gerro,2.0,0.6,93,0.98,00:28:38,,,,,,,,,,
0,Iron Wolves,LOSS,Draven,Varus,Maokai,Jax,Kalista,KSante,Wukong,Akali,Sivir,Amumu,11,2,1,0,Gabbo,2.33,6.9,322,0.50,Badlyyga,3.0,5.1,228,0.39,Saulius,2.67,8.1,310,0.25,Adison,2.0,9.3,386,0.28,Only31,2.33,1.3,120,1.67,Illuminar Gaming,WIN,Azir,Fiora,Sejuani,Lulu,Braum,Camille,Elise,Yasuo,Kaisa,Nautilus,16,9,4,1,PolskiKoz,3.5,8.5,515,0.33,Krysia,11.0,4.4,473,0.92,Mrozku,6.5,10.2,479,0.45,Lothen,4.33,8.5,565,0.36,Syrpy,3.0,1.2,116,1.53,00:35:50,,,,,,,,,,
0,Gen.G Challengers,WIN,Ryze,Varus,Maokai,Gnar,LeBlanc,Renekton,Elise,Lucian,Samira,Amumu,42,11,3,2,Casting,10.0,8.9,521,0.58,Zest,8.0,8.6,570,0.38,Winner,3.0,4.5,376,0.63,Quid,3.5,9.5,534,0.33,Carfe,3.44,8.7,488,0.38,KDF Challengers,LOSS,Karma,Heimerdinger,Ashe,Nautilus,Jayce,KSante,LeeSin,Akali,Draven,Nami,38,21,9,3,Lancer,1.5,8.0,624,0.37,Courage,2.8,4.7,321,0.48,Cleaver,2.2,7.8,432,0.27,Bull,6.2,8.5,555,0.36,Andil,6.8,1.0,414,1.53,00:29:11,Lospa,7.0,0.8,167,1.66,,,,,
0,KDF Challengers,LOSS,Karma,Heimerdinger,Ashe,Nautilus,Jayce,KSante,LeeSin,Akali,Draven,Nami,38,21,9,3,Lancer,1.5,8.0,624,0.37,Courage,2.8,4.7,321,0.48,Cleaver,2.2,7.8,432,0.27,Bull,6.2,8.5,555,0.36,Andil,6.8,1.0,414,1.53,Gen.G Challengers,WIN,Ryze,Varus,Maokai,Gnar,LeBlanc,Renekton,Elise,Lucian,Samira,Amumu,42,11,3,2,Casting,10.0,8.9,521,0.58,Zest,8.0,8.6,570,0.38,Winner,3.0,4.5,376,0.63,Quid,3.5,9.5,534,0.33,Carfe,3.44,8.7,488,0.38,00:34:55,,,,,,Lospa,7.0,0.8,167,1.66
0,Gen.G Challengers,WIN,Ryze,Varus,Maokai,Gnar,LeBlanc,Renekton,Elise,Lucian,Samira,Amumu,42,11,3,2,Casting,10.0,8.9,521,0.58,Zest,8.0,8.6,570,0.38,Winner,3.0,4.5,376,0.63,Quid,3.5,9.5,534,0.33,Carfe,3.44,8.7,488,0.38,KDF Challengers,LOSS,Karma,Heimerdinger,Ashe,Nautilus,Jayce,KSante,LeeSin,Akali,Draven,Nami,38,21,9,3,Lancer,1.5,8.0,624,0.37,Courage,2.8,4.7,321,0.48,Cleaver,2.2,7.8,432,0.27,Bull,6.2,8.5,555,0.36,Andil,6.8,1.0,414,1.53,00:29:11,Lospa,7.0,0.8,167,1.66,,,,,
0,T1 Challengers,LOSS,Ryze,Wukong,Ashe,Renekton,Jayce,Gnar,Vi,Azir,Zeri,Lulu,26,19,9,1,Dal,1.2,8.1,326,0.31,Forest,1.55,5.7,214,0.90,Bay,2.4,8.5,351,0.35,Smash,2.5,10.8,514,0.53,Baut,3.5,0.5,116,1.51,DK Challengers,WIN,Caitlyn,Maokai,Elise,Kassadin,Sylas,Kennen,Sejuani,Swain,Lucian,Nami,36,18,6,4,Thanatos,4.17,8.5,547,0.31,Lucid,3.83,5.4,170,0.50,Pullbae,3.8,8.4,332,0.45,Rahel,3.75,11.0,471,0.55,Loopy,3.6,1.0,137,1.72,00:27:00,,,,,,,,,,
0,DK Challengers,WIN,Caitlyn,Maokai,Elise,Kassadin,Sylas,Kennen,Sejuani,Swain,Lucian,Nami,36,18,6,4,Thanatos,4.17,8.5,547,0.31,Lucid,3.83,5.4,170,0.50,Pullbae,3.8,8.4,332,0.45,Rahel,3.75,11.0,471,0.55,Loopy,3.6,1.0,137,1.72,T1 Challengers,LOSS,Ryze,Wukong,Ashe,Renekton,Jayce,Gnar,Vi,Azir,Zeri,Lulu,26,19,9,1,Dal,1.2,8.1,326,0.31,Forest,1.55,5.7,214,0.90,Bay,2.4,8.5,351,0.35,Smash,2.5,10.8,514,0.53,Baut,3.5,0.5,116,1.51,00:44:01,,,,,,,,,,
0,T1 Challengers,LOSS,Ryze,Wukong,Ashe,Renekton,Jayce,Gnar,Vi,Azir,Zeri,Lulu,26,19,9,1,Dal,1.2,8.1,326,0.31,Forest,1.55,5.7,214,0.90,Bay,2.4,8.5,351,0.35,Smash,2.5,10.8,514,0.53,Baut,3.5,0.5,116,1.51,DK Challengers,WIN,Caitlyn,Maokai,Elise,Kassadin,Sylas,Kennen,Sejuani,Swain,Lucian,Nami,36,18,6,4,Thanatos,4.17,8.5,547,0.31,Lucid,3.83,5.4,170,0.50,Pullbae,3.8,8.4,332,0.45,Rahel,3.75,11.0,471,0.55,Loopy,3.6,1.0,137,1.72,00:27:00,,,,,,,,,,
0,DRX Challengers,WIN,Ryze,Ashe,Lucian,Camille,Fiora,KSante,Sejuani,Akali,Varus,Heimerdinger,57,23,11,3,Clear,5.5,8.0,409,0.31,Sponge,6.0,5.2,316,0.37,SeTab,4.56,8.3,804,0.39,Pleata,4.75,9.0,864,0.44,Piero,7.17,0.6,257,1.71,LSB Challengers,LOSS,Elise,Karma,Yuumi,Renekton,Kassadin,Gnar,Maokai,Sylas,Caitlyn,Lux,36,15,5,2,DDahyuk,1.9,7.2,428,0.23,Vincenzo,1.62,4.1,352,0.46,Guti,2.88,8.1,499,0.23,Diable,2.3,10.0,715,0.45,PlanB,2.23,0.5,182,1.53,00:49:49,,,,,,,,,,
0,DRX Challengers,WIN,Ryze,Ashe,Lucian,Camille,Fiora,KSante,Sejuani,Akali,Varus,Heimerdinger,57,23,11,3,Clear,5.5,8.0,409,0.31,Sponge,6.0,5.2,316,0.37,SeTab,4.56,8.3,804,0.39,Pleata,4.75,9.0,864,0.44,Piero,7.17,0.6,257,1.71,LSB Challengers,LOSS,Elise,Karma,Yuumi,Renekton,Kassadin,Gnar,Maokai,Sylas,Caitlyn,Lux,36,15,5,2,DDahyuk,1.9,7.2,428,0.23,Vincenzo,1.62,4.1,352,0.46,Guti,2.88,8.1,499,0.23,Diable,2.3,10.0,715,0.45,PlanB,2.23,0.5,182,1.53,00:49:49,,,,,,,,,,
0,LSB Challengers,LOSS,Elise,Karma,Yuumi,Renekton,Kassadin,Gnar,Maokai,Sylas,Caitlyn,Lux,36,15,5,2,DDahyuk,1.9,7.2,428,0.23,Vincenzo,1.62,4.1,352,0.46,Guti,2.88,8.1,499,0.23,Diable,2.3,10.0,715,0.45,PlanB,2.23,0.5,182,1.53,DRX Challengers,WIN,Ryze,Ashe,Lucian,Camille,Fiora,KSante,Sejuani,Akali,Varus,Heimerdinger,57,23,11,3,Clear,5.5,8.0,409,0.31,Sponge,6.0,5.2,316,0.37,SeTab,4.56,8.3,804,0.39,Pleata,4.75,9.0,864,0.44,Piero,7.17,0.6,257,1.71,00:33:56,,,,,,,,,,
0,BRO Challengers,LOSS,Ryze,KSante,Lucian,Irelia,Ahri,Jayce,LeeSin,Syndra,Varus,Heimerdinger,17,6,6,0,Frim,2.0,8.4,543,0.37,Raptor,1.62,5.7,298,0.41,Ivory,2.0,9.0,589,0.25,Gamin,6.5,9.5,653,0.36,Pollu,2.29,0.7,244,1.61,NS Challengers,WIN,Ashe,Maokai,Caitlyn,Azir,Kassadin,Aatrox,Wukong,Sylas,Zeri,Yuumi,28,19,5,4,Mihile,6.5,9.5,391,0.35,Sounda,3.8,5.5,305,0.41,Calix,4.5,7.8,683,0.30,Jiwoo,7.33,9.4,604,0.40,HH,7.33,0.3,110,1.68,00:32:33,,,,,,,,,,
0,NS Challengers,WIN,Ashe,Maokai,Caitlyn,Azir,Kassadin,Aatrox,Wukong,Sylas,Zeri,Yuumi,28,19,5,4,Mihile,6.5,9.5,391,0.35,Sounda,3.8,5.5,305,0.41,Calix,4.5,7.8,683,0.30,Jiwoo,7.33,9.4,604,0.40,HH,7.33,0.3,110,1.68,BRO Challengers,LOSS,Ryze,KSante,Lucian,Irelia,Ahri,Jayce,LeeSin,Syndra,Varus,Heimerdinger,17,6,6,0,Frim,2.0,8.4,543,0.37,Raptor,1.62,5.7,298,0.41,Ivory,2.0,9.0,589,0.25,Gamin,6.5,9.5,653,0.36,Pollu,2.29,0.7,244,1.61,00:32:33,,,,,,,,,,
0,KT Challengers,LOSS,Ashe,Maokai,Lucian,Renekton,Gnar,KSante,Wukong,LeBlanc,Zeri,Lulu,52,21,12,3,Castle,3.88,7.7,325,0.54,HamBak,5.29,4.9,422,0.70,Feisty,4.62,7.9,598,0.39,Hype,13.0,10.1,710,0.50,Reble,8.5,0.6,243,1.44,HLE Challengers,WIN,Caitlyn,Ryze,Elise,Kassadin,Lissandra,Jax,Vi,Ahri,Sivir,Yuumi,30,13,4,2,Rooster,1.73,7.1,355,0.28,Guwon,1.67,4.9,154,0.28,Roamer,2.09,7.8,496,0.39,Lure,2.17,9.3,649,0.31,Duro,4.5,0.6,175,1.55,00:30:03,,,,,,,,,,
0,HLE Challengers,WIN,Caitlyn,Ryze,Elise,Kassadin,Lissandra,Jax,Vi,Ahri,Sivir,Yuumi,30,13,4,2,Rooster,1.73,7.1,355,0.28,Guwon,1.67,4.9,154,0.28,Roamer,2.09,7.8,496,0.39,Lure,2.17,9.3,649,0.31,Duro,4.5,0.6,175,1.55,KT Challengers,LOSS,Ashe,Maokai,Lucian,Renekton,Gnar,KSante,Wukong,LeBlanc,Zeri,Lulu,52,21,12,3,Castle,3.88,7.7,325,0.54,HamBak,5.29,4.9,422,0.70,Feisty,4.62,7.9,598,0.39,Hype,13.0,10.1,710,0.50,Reble,8.5,0.6,243,1.44,00:35:49,,,,,,,,,,
0,KT Challengers,LOSS,Ashe,Maokai,Lucian,Renekton,Gnar,KSante,Wukong,LeBlanc,Zeri,Lulu,52,21,12,3,Castle,3.88,7.7,325,0.54,HamBak,5.29,4.9,422,0.70,Feisty,4.62,7.9,598,0.39,Hype,13.0,10.1,710,0.50,Reble,8.5,0.6,243,1.44,HLE Challengers,WIN,Caitlyn,Ryze,Elise,Kassadin,Lissandra,Jax,Vi,Ahri,Sivir,Yuumi,30,13,4,2,Rooster,1.73,7.1,355,0.28,Guwon,1.67,4.9,154,0.28,Roamer,2.09,7.8,496,0.39,Lure,2.17,9.3,649,0.31,Duro,4.5,0.6,175,1.55,00:30:03,,,,,,,,,,
0,DRX Challengers,LOSS,Wukong,Ryze,Elise,Vi,LeeSin,Irelia,Maokai,Syndra,Zeri,Yuumi,7,4,1,0,Clear,0.67,9.1,311,0.31,Sponge,0.67,4.3,319,0.20,SeTab,0.38,8.9,651,0.36,Pleata,2.0,10.1,351,0.35,Piero,0.8,0.3,157,1.69,DK Challengers,WIN,Karma,Sejuani,Ashe,Renekton,Jayce,Gnar,Viego,Kassadin,Lucian,Nami,30,20,8,4,Thanatos,11.0,10.3,349,0.43,Lucid,8.5,6.1,301,0.43,Pullbae,6.33,8.6,495,0.38,Rahel,20.0,11.7,705,0.39,Loopy,18.0,0.5,210,1.23,00:36:11,,,,,,,,,,
0,DK Challengers,WIN,Karma,Sejuani,Ashe,Renekton,Jayce,Gnar,Viego,Kassadin,Lucian,Nami,30,20,8,4,Thanatos,11.0,10.3,349,0.43,Lucid,8.5,6.1,301,0.43,Pullbae,6.33,8.6,495,0.38,Rahel,20.0,11.7,705,0.39,Loopy,18.0,0.5,210,1.23,DRX Challengers,LOSS,Wukong,Ryze,Elise,Vi,LeeSin,Irelia,Maokai,Syndra,Zeri,Yuumi,7,4,1,0,Clear,0.67,9.1,311,0.31,Sponge,0.67,4.3,319,0.20,SeTab,0.38,8.9,651,0.36,Pleata,2.0,10.1,351,0.35,Piero,0.8,0.3,157,1.69,00:36:11,,,,,,,,,,
0,T1 Challengers,LOSS,Ryze,Elise,Ashe,Sion,KSante,Jayce,Sejuani,Galio,Lucian,Nami,15,10,3,0,Dal,1.0,9.1,644,0.43,Forest,0.89,4.9,369,0.66,Bay,2.0,5.4,256,0.33,Smash,1.29,10.6,553,0.33,Baut,10.0,0.9,240,1.84,KT Challengers,WIN,Heimerdinger,Caitlyn,Maokai,Vi,Nidalee,Ornn,Wukong,Syndra,Zeri,Yuumi,29,20,7,3,Castle,5.0,7.8,323,0.43,HamBak,9.5,4.9,367,0.44,Feisty,3.4,7.5,633,0.43,Hype,11.5,10.1,752,0.43,Reble,7.33,0.6,265,1.62,00:37:05,,,,,,,,,,
0,KT Challengers,WIN,Heimerdinger,Caitlyn,Maokai,Vi,Nidalee,Ornn,Wukong,Syndra,Zeri,Yuumi,29,20,7,3,Castle,5.0,7.8,323,0.43,HamBak,9.5,4.9,367,0.44,Feisty,3.4,7.5,633,0.43,Hype,11.5,10.1,752,0.43,Reble,7.33,0.6,265,1.62,T1 Challengers,LOSS,Ryze,Elise,Ashe,Sion,KSante,Jayce,Sejuani,Galio,Lucian,Nami,15,10,3,0,Dal,1.0,9.1,644,0.43,Forest,0.89,4.9,369,0.66,Bay,2.0,5.4,256,0.33,Smash,1.29,10.6,553,0.33,Baut,10.0,0.9,240,1.84,00:37:05,,,,,,,,,,
0,KDF Challengers,LOSS,Maokai,Lucian,Heimerdinger,Irelia,Taliyah,Jayce,LeeSin,Ryze,Varus,Rakan,11,4,3,0,Lancer,0.33,9.6,438,0.30,Courage,1.0,4.8,176,0.37,Cleaver,0.75,7.3,237,0.28,Bull,1.6,8.7,455,0.44,Andil,1.5,0.8,136,1.50,HLE Challengers,WIN,Elise,Ashe,Sejuani,Kassadin,Akali,Jax,Wukong,Azir,Ziggs,Pyke,35,18,5,2,Rooster,13.0,8.1,378,0.43,Guwon,3.8,5.5,199,0.23,Roamer,25.0,9.7,743,0.44,Lure,5.67,9.1,474,0.37,Duro,11.5,1.1,266,1.91,00:28:57,,,,,,,,,,
0,HLE Challengers,WIN,Elise,Ashe,Sejuani,Kassadin,Akali,Jax,Wukong,Azir,Ziggs,Pyke,35,18,5,2,Rooster,13.0,8.1,378,0.43,Guwon,3.8,5.5,199,0.23,Roamer,25.0,9.7,743,0.44,Lure,5.67,9.1,474,0.37,Duro,11.5,1.1,266,1.91,KDF Challengers,LOSS,Maokai,Lucian,Heimerdinger,Irelia,Taliyah,Jayce,LeeSin,Ryze,Varus,Rakan,11,4,3,0,Lancer,0.33,9.6,438,0.30,Courage,1.0,4.8,176,0.37,Cleaver,0.75,7.3,237,0.28,Bull,1.6,8.7,455,0.44,Andil,1.5,0.8,136,1.50,00:28:57,,,,,,,,,,
0,NS Challengers,WIN,Elise,Ryze,Maokai,Azir,Taliyah,Renekton,Sejuani,Sylas,Zeri,Leona,36,14,5,1,Mihile,1.06,7.6,566,0.31,Sounda,1.83,4.7,270,0.45,Calix,2.3,8.3,602,0.28,Jiwoo,2.08,9.0,654,0.34,HH,1.58,0.7,150,1.40,Gen.G Challengers,LOSS,KSante,Yuumi,Wukong,Nautilus,Lulu,Gnar,Vi,LeBlanc,Varus,Ashe,63,26,9,5,Zest,5.57,8.7,820,0.37,Winner,3.73,5.0,354,0.34,Quid,5.43,9.1,871,0.45,Carfe,7.2,9.1,730,0.43,Lospa,5.67,0.5,302,1.82,00:42:49,,,,,,,,,,
0,NS Challengers,WIN,Elise,Ryze,Maokai,Azir,Taliyah,Renekton,Sejuani,Sylas,Zeri,Leona,36,14,5,1,Mihile,1.06,7.6,566,0.31,Sounda,1.83,4.7,270,0.45,Calix,2.3,8.3,602,0.28,Jiwoo,2.08,9.0,654,0.34,HH,1.58,0.7,150,1.40,Gen.G Challengers,LOSS,KSante,Yuumi,Wukong,Nautilus,Lulu,Gnar,Vi,LeBlanc,Varus,Ashe,63,26,9,5,Zest,5.57,8.7,820,0.37,Winner,3.73,5.0,354,0.34,Quid,5.43,9.1,871,0.45,Carfe,7.2,9.1,730,0.43,Lospa,5.67,0.5,302,1.82,00:42:49,,,,,,,,,,
0,Gen.G Challengers,LOSS,KSante,Yuumi,Wukong,Nautilus,Lulu,Gnar,Vi,LeBlanc,Varus,Ashe,63,26,9,5,Zest,5.57,8.7,820,0.37,Winner,3.73,5.0,354,0.34,Quid,5.43,9.1,871,0.45,Carfe,7.2,9.1,730,0.43,Lospa,5.67,0.5,302,1.82,NS Challengers,WIN,Elise,Ryze,Maokai,Azir,Taliyah,Renekton,Sejuani,Sylas,Zeri,Leona,36,14,5,1,Mihile,1.06,7.6,566,0.31,Sounda,1.83,4.7,270,0.45,Calix,2.3,8.3,602,0.28,Jiwoo,2.08,9.0,654,0.34,HH,1.58,0.7,150,1.40,00:28:59,,,,,,,,,,
0,BRO Challengers,WIN,Ryze,Jax,Caitlyn,Jayce,Fiora,Sion,Maokai,Kassadin,Zeri,Lulu,41,9,4,1,Frim,3.71,7.5,498,0.31,Raptor,2.07,4.7,421,0.37,Ivory,3.33,8.5,702,0.17,Gamin,3.33,9.9,583,0.28,Pollu,3.1,0.5,213,1.37,LSB Challengers,LOSS,Karma,Ashe,Yuumi,KSante,Renekton,Camille,Elise,Galio,Lucian,Nami,49,27,11,3,DDahyuk,2.75,8.1,553,0.30,Vincenzo,5.71,4.7,456,0.55,Guti,3.0,8.3,533,0.22,Diable,4.25,9.0,741,0.39,PlanB,4.88,0.6,284,1.42,00:34:54,,,,,,,,,,
0,BRO Challengers,WIN,Ryze,Jax,Caitlyn,Jayce,Fiora,Sion,Maokai,Kassadin,Zeri,Lulu,41,9,4,1,Frim,3.71,7.5,498,0.31,Raptor,2.07,4.7,421,0.37,Ivory,3.33,8.5,702,0.17,Gamin,3.33,9.9,583,0.28,Pollu,3.1,0.5,213,1.37,LSB Challengers,LOSS,Karma,Ashe,Yuumi,KSante,Renekton,Camille,Elise,Galio,Lucian,Nami,49,27,11,3,DDahyuk,2.75,8.1,553,0.30,Vincenzo,5.71,4.7,456,0.55,Guti,3.0,8.3,533,0.22,Diable,4.25,9.0,741,0.39,PlanB,4.88,0.6,284,1.42,00:34:54,,,,,,,,,,
0,BRO Challengers,WIN,Ryze,Jax,Caitlyn,Jayce,Fiora,Sion,Maokai,Kassadin,Zeri,Lulu,41,9,4,1,Frim,3.71,7.5,498,0.31,Raptor,2.07,4.7,421,0.37,Ivory,3.33,8.5,702,0.17,Gamin,3.33,9.9,583,0.28,Pollu,3.1,0.5,213,1.37,LSB Challengers,LOSS,Karma,Ashe,Yuumi,KSante,Renekton,Camille,Elise,Galio,Lucian,Nami,49,27,11,3,DDahyuk,2.75,8.1,553,0.30,Vincenzo,5.71,4.7,456,0.55,Guti,3.0,8.3,533,0.22,Diable,4.25,9.0,741,0.39,PlanB,4.88,0.6,284,1.42,00:34:54,,,,,,,,,,
0,Dark Passage,WIN,Maokai,Ryze,Karma,Jayce,Cassiopeia,Kennen,Trundle,Sylas,Varus,Ashe,24,11,5,3,Kackos,5.0,7.7,631,0.37,Stomaged,4.67,4.3,333,0.44,Jool,4.5,7.7,899,0.25,Bini,7.5,7.5,953,0.62,Pbd,5.33,1.1,355,1.87,Istanbul Wildcats,LOSS,Yuumi,Elise,Azir,Jax,Kassadin,Fiora,Sejuani,Akali,Ezreal,Jhin,14,3,1,0,destroy,1.67,8.0,395,0.30,Elramir,1.43,5.7,353,0.39,Kofte,1.67,6.8,459,0.17,BAO,2.0,8.7,1034,0.52,Parus,2.25,1.0,408,1.75,00:40:34,,,,,,,,,,
0,Besiktas Esports,LOSS,Kalista,Lucian,Ashe,Jax,Sylas,Gwen,Wukong,Azir,Zeri,Alistar,8,3,1,0,Poss,1.75,7.8,545,0.25,Kireas,1.0,3.9,223,0.34,MGX,2.33,9.1,544,0.56,Andariel,2.0,8.0,353,0.28,Goliath,0.86,1.0,117,1.93,Papara SuperMassive,WIN,Ryze,Varus,Draven,Fiora,Syndra,KSante,Sejuani,Viktor,Samira,Nautilus,21,11,4,2,Juuzou,6.0,7.4,481,0.42,Haru,4.0,6.0,265,0.39,Serin,15.0,8.8,790,0.31,Holyphoenix,17.0,9.5,701,0.36,Mia,14.0,1.0,142,1.54,00:35:42,,,,,,,,,,
0,5 Ronin,LOSS,Caitlyn,Heimerdinger,Ashe,Jax,Renekton,Gnar,Maokai,Ryze,Lucian,Nami,6,2,1,1,SSADY,0.67,7.3,447,0.55,chef,1.33,4.6,652,0.09,midali,2.0,8.9,406,0.43,Wind,1.67,8.7,368,0.38,Paixdia,5.0,0.5,188,1.33,FUT Esports,WIN,Aatrox,Elise,Varus,Fiora,KSante,Tryndamere,Sejuani,Sylas,Zeri,Lulu,11,9,4,1,StarScreen,2.0,10.3,257,0.32,Mojito,9.0,5.7,298,0.41,Tempt,5.0,9.6,538,0.29,FatihCan,8.0,9.1,558,0.41,Asper,2.25,0.6,120,1.39,00:34:31,,,,,,,,,,
0,NASR eSports Turkey,LOSS,Sejuani,Heimerdinger,Maokai,Kassadin,Braum,KSante,Viego,Syndra,Samira,Nautilus,19,5,3,1,fabFabulous,3.2,7.6,574,0.40,Typhoon,14.0,6.2,421,0.29,Ophelia,6.5,9.9,970,0.38,Scorth,3.33,8.6,433,0.36,Patch,2.17,0.8,139,1.84,Galakticos,WIN,Elise,Ashe,Nami,Kalista,Draven,Jax,Wukong,Ryze,Varus,Alistar,17,9,4,1,Soboro,1.8,9.2,627,0.43,Rames,2.5,5.1,316,0.25,Nomanz,6.0,10.7,429,0.47,Ruep,2.0,8.0,498,0.43,Sloth,3.25,1.0,111,1.86,00:44:31,,,,,,,,,,
0,5 Ronin,WIN,Ashe,Yuumi,Sejuani,Azir,Ryze,Gragas,Wukong,Viktor,Caitlyn,Karma,22,9,5,1,SSADY,9.0,7.5,937,0.67,chef,13.0,5.6,333,0.46,midali,6.5,8.3,635,0.49,Wind,4.0,8.2,434,0.27,Paixdia,16.0,0.7,316,1.49,Dark Passage,LOSS,Aatrox,Maokai,Varus,Akali,Lissandra,Jax,Elise,Yone,Jhin,Nautilus,8,4,0,1,Kackos,0.83,7.6,332,0.36,Stomaged,1.17,4.7,300,0.36,Jool,0.75,9.2,382,0.27,Bini,5.0,8.9,375,0.40,Pbd,0.8,1.2,71,1.40,00:32:53,,,,,,,,,,
0,FUT Esports,WIN,Elise,Maokai,Sejuani,Jax,Renekton,KSante,Wukong,Akali,Aphelios,RenataGlasc,8,7,2,0,StarScreen,2.0,8.4,241,0.32,Mojito,2.33,5.7,270,0.35,Tempt,5.0,9.2,328,0.32,FatihCan,7.0,8.8,272,0.35,Asper,3.5,0.6,111,1.31,Papara SuperMassive,LOSS,Ryze,Varus,Draven,Taliyah,Braum,Gwen,Vi,Azir,Kalista,Nautilus,8,8,3,1,Juuzou,8.0,8.6,480,0.41,Haru,2.0,6.2,126,0.32,Serin,5.0,10.1,547,0.23,Holyphoenix,1.5,7.9,221,0.32,Mia,1.33,1.1,83,1.52,00:34:16,,,,,,,,,,
0,NASR eSports Turkey,WIN,Ashe,Kalista,Fiora,Caitlyn,Lucian,KSante,Maokai,Syndra,Zeri,Lulu,13,11,4,2,fabFabulous,10.0,7.5,450,0.56,Typhoon,3.33,4.6,483,0.11,Ophelia,10.0,9.0,713,0.45,Scorth,10.0,10.4,494,0.25,Patch,13.0,0.6,113,1.64,Besiktas Esports,LOSS,Elise,Varus,Heimerdinger,Ezreal,Draven,Jax,Sejuani,Ryze,Sivir,Yuumi,5,2,1,0,Poss,2.0,7.5,362,0.59,Kireas,0.6,4.6,170,0.37,MGX,0.67,9.2,289,0.45,Andariel,2.0,10.0,721,0.31,Goliath,4.0,0.0,134,1.44,00:35:28,,,,,,,,,,
